index,borough,latitude,longitude,year,week,day,hour,1_engine_presence
18843,1,"40,77632","-73,96372",2024,52,2,6,1
18845,1,"40,77632","-73,96372",2024,52,2,6,1
18909,1,"40,77632","-73,96372",2024,51,6,0,1
18910,1,"40,77632","-73,96372",2024,51,6,0,1
18960,1,"40,77632","-73,96372",2024,52,3,14,1
18972,1,"40,77632","-73,96372",2024,51,6,23,1
18974,1,"40,77632","-73,96372",2024,51,6,23,1
19017,1,"40,77632","-73,96372",2024,52,4,1,1
19019,1,"40,77632","-73,96372",2024,52,4,1,1
19072,1,"40,77632","-73,96372",2023,9,5,7,1
19135,1,"40,77632","-73,96372",2023,1,5,1,1
19136,1,"40,77632","-73,96372",2023,1,5,1,1
19137,1,"40,77632","-73,96372",2023,1,5,1,1
19138,1,"40,77632","-73,96372",2023,1,5,1,1
19139,1,"40,77632","-73,96372",2023,1,5,1,1
19140,1,"40,77632","-73,96372",2023,1,5,1,1
19159,1,"40,77632","-73,96372",2023,6,1,8,1
19160,1,"40,77632","-73,96372",2023,6,1,8,1
19167,1,"40,77632","-73,96372",2023,6,1,14,1
19191,1,"40,77632","-73,96372",2023,6,2,2,1
19192,1,"40,77632","-73,96372",2023,6,2,2,1
19193,1,"40,77632","-73,96372",2023,6,2,2,1
19236,1,"40,77632","-73,96372",2023,6,2,5,1
19238,1,"40,77632","-73,96372",2023,6,2,5,1
19260,1,"40,77632","-73,96372",2023,5,5,7,1
19262,1,"40,77632","-73,96372",2023,5,5,7,1
19302,1,"40,77632","-73,96372",2023,3,6,9,1
19404,1,"40,77632","-73,96372",2023,3,3,15,1
19409,1,"40,77632","-73,96372",2023,3,4,19,1
19419,1,"40,77632","-73,96372",2023,4,4,1,1
19421,1,"40,77632","-73,96372",2023,4,4,1,1
19450,1,"40,77632","-73,96372",2023,7,3,7,1
19467,1,"40,77632","-73,96372",2023,8,0,22,1
19468,1,"40,77632","-73,96372",2023,8,0,22,1
19469,1,"40,77632","-73,96372",2023,8,0,22,1
19473,1,"40,77632","-73,96372",2023,6,5,15,1
19474,1,"40,77632","-73,96372",2023,6,5,15,1
19475,1,"40,77632","-73,96372",2023,6,5,15,1
19551,1,"40,77632","-73,96372",2023,11,2,1,1
19572,1,"40,77632","-73,96372",2023,1,3,7,1
19573,1,"40,77632","-73,96372",2023,1,3,7,1
19574,1,"40,77632","-73,96372",2023,1,3,7,1
19593,1,"40,77632","-73,96372",2023,6,0,19,1
19594,1,"40,77632","-73,96372",2023,6,0,19,1
19595,1,"40,77632","-73,96372",2023,6,0,19,1
20150,1,"40,72978","-73,99476999999999",2023,11,4,16,1
20212,1,"40,72978","-73,99476999999999",2023,5,1,10,1
20227,1,"40,72978","-73,99476999999999",2023,6,2,19,1
20241,1,"40,72978","-73,99476999999999",2023,1,4,7,1
20242,1,"40,72978","-73,99476999999999",2023,1,4,7,1
20301,1,"40,72978","-73,99476999999999",2023,8,6,0,1
20302,1,"40,72978","-73,99476999999999",2023,8,6,0,1
20303,1,"40,72978","-73,99476999999999",2023,8,6,0,1
20344,1,"40,72978","-73,99476999999999",2023,14,1,8,1
20405,1,"40,72978","-73,99476999999999",2023,10,1,14,1
21130,1,"40,72898","-73,99629",2023,9,5,9,1
21131,1,"40,72898","-73,99629",2023,9,5,9,1
21139,1,"40,72898","-73,99629",2023,5,6,18,1
21140,1,"40,72898","-73,99629",2023,5,6,18,1
21146,1,"40,72898","-73,99629",2023,4,0,20,1
21155,1,"40,72898","-73,99629",2023,6,2,20,1
21156,1,"40,72898","-73,99629",2023,6,2,20,1
21157,1,"40,72898","-73,99629",2023,12,2,3,1
21184,1,"40,72898","-73,99629",2023,5,1,19,1
21185,1,"40,72898","-73,99629",2023,5,1,19,1
21186,1,"40,72898","-73,99629",2023,5,1,19,1
21260,1,"40,72898","-73,99629",2023,5,6,20,1
21269,1,"40,72898","-73,99629",2023,5,6,22,1
21270,1,"40,72898","-73,99629",2023,5,6,22,1
21329,1,"40,72898","-73,99629",2023,5,1,11,1
21359,1,"40,72898","-73,99629",2023,9,2,21,1
21386,1,"40,72898","-73,99629",2023,4,2,0,1
21406,1,"40,72898","-73,99629",2023,6,1,11,1
21407,1,"40,72898","-73,99629",2023,6,1,11,1
21408,1,"40,72898","-73,99629",2023,6,1,11,1
21427,1,"40,72898","-73,99629",2023,1,4,8,1
21429,1,"40,72898","-73,99629",2023,1,4,8,1
21445,1,"40,72898","-73,99629",2023,6,3,18,1
21447,1,"40,72898","-73,99629",2023,6,3,18,1
21485,1,"40,73206","-73,99763",2024,46,1,19,1
21507,1,"40,73206","-73,99763",2024,47,3,9,1
21518,1,"40,73206","-73,99763",2024,48,3,15,1
21519,1,"40,73206","-73,99763",2024,48,3,15,1
21529,1,"40,73206","-73,99763",2024,51,3,21,1
21530,1,"40,73206","-73,99763",2024,51,3,21,1
21531,1,"40,73206","-73,99763",2024,51,3,21,1
21590,1,"40,73206","-73,99763",2024,21,1,20,1
21604,1,"40,73206","-73,99763",2024,20,6,1,1
21629,1,"40,73206","-73,99763",2024,21,1,0,1
21630,1,"40,73206","-73,99763",2024,21,1,0,1
21640,1,"40,73206","-73,99763",2024,48,5,8,1
21641,1,"40,73206","-73,99763",2024,48,5,8,1
21642,1,"40,73206","-73,99763",2024,48,5,8,1
21706,1,"40,73206","-73,99763",2024,45,5,1,1
21708,1,"40,73206","-73,99763",2024,45,5,1,1
21730,1,"40,73206","-73,99763",2024,46,3,14,1
21817,1,"40,73206","-73,99763",2024,47,1,23,1
21819,1,"40,73206","-73,99763",2024,47,1,23,1
21866,1,"40,73206","-73,99763",2024,48,3,12,1
21901,1,"40,73206","-73,99763",2024,48,0,14,1
21903,1,"40,73206","-73,99763",2024,48,0,14,1
21916,1,"40,73206","-73,99763",2024,46,4,9,1
21917,1,"40,73206","-73,99763",2024,46,4,9,1
21918,1,"40,73206","-73,99763",2024,46,4,9,1
21971,1,"40,73206","-73,99763",2024,52,1,7,1
22022,1,"40,73206","-73,99763",2024,49,6,11,1
22045,1,"40,73206","-73,99763",2024,52,2,15,1
22054,1,"40,73206","-73,99763",2024,47,1,12,1
22056,1,"40,73206","-73,99763",2024,47,1,12,1
22068,1,"40,73206","-73,99763",2024,48,3,18,1
22079,1,"40,73206","-73,99763",2024,49,2,11,1
22088,1,"40,73206","-73,99763",2024,52,0,22,1
22096,1,"40,73206","-73,99763",2024,47,2,11,1
22134,1,"40,73206","-73,99763",2024,48,3,14,1
22233,1,"40,73206","-73,99763",2023,3,5,16,1
22235,1,"40,73206","-73,99763",2023,3,5,16,1
22236,1,"40,73206","-73,99763",2023,3,5,16,1
22237,1,"40,73206","-73,99763",2023,3,5,16,1
22238,1,"40,73206","-73,99763",2023,3,5,16,1
22245,1,"40,73206","-73,99763",2023,9,2,16,1
22246,1,"40,73206","-73,99763",2023,9,2,16,1
22247,1,"40,73206","-73,99763",2023,9,2,16,1
22350,1,"40,73206","-73,99763",2023,5,0,10,1
22351,1,"40,73206","-73,99763",2023,5,0,10,1
22361,1,"40,73206","-73,99763",2023,2,3,15,1
22362,1,"40,73206","-73,99763",2023,2,3,15,1
22363,1,"40,73206","-73,99763",2023,2,3,15,1
22401,1,"40,73206","-73,99763",2023,1,1,11,1
22412,1,"40,73206","-73,99763",2023,13,2,8,1
22413,1,"40,73206","-73,99763",2023,13,2,8,1
22422,1,"40,73206","-73,99763",2023,12,4,20,1
22439,1,"40,73206","-73,99763",2023,9,5,4,1
22440,1,"40,73206","-73,99763",2023,9,5,4,1
22441,1,"40,73206","-73,99763",2023,9,5,4,1
22465,1,"40,73206","-73,99763",2023,8,1,5,1
22481,1,"40,73206","-73,99763",2023,7,2,19,1
22518,1,"40,73206","-73,99763",2024,48,3,10,1
22554,1,"40,73206","-73,99763",2023,7,5,2,1
22555,1,"40,73206","-73,99763",2023,7,5,2,1
22589,1,"40,73206","-73,99763",2024,48,3,9,1
22591,1,"40,73206","-73,99763",2024,48,3,9,1
22627,1,"40,73206","-73,99763",2023,4,6,12,1
22658,1,"40,73206","-73,99763",2023,7,4,18,1
22659,1,"40,73206","-73,99763",2023,7,4,18,1
22660,1,"40,73206","-73,99763",2023,7,4,18,1
22676,1,"40,73206","-73,99763",2024,48,5,13,1
22702,1,"40,73206","-73,99763",2024,47,3,11,1
22823,1,"40,73206","-73,99763",2024,21,0,14,1
22869,1,"40,73206","-73,99763",2023,2,3,11,1
22886,1,"40,73206","-73,99763",2024,21,0,12,1
22939,1,"40,73206","-73,99763",2023,2,3,18,1
22983,1,"40,73206","-73,99763",2023,13,3,12,1
23665,1,"40,72951","-73,99388",2023,13,3,6,1
23666,1,"40,72951","-73,99388",2023,13,3,6,1
23668,1,"40,72951","-73,99388",2023,13,3,6,1
23670,1,"40,72951","-73,99388",2023,13,3,6,1
23690,1,"40,72951","-73,99388",2023,8,5,5,1
23691,1,"40,72951","-73,99388",2023,8,5,5,1
23692,1,"40,72951","-73,99388",2023,8,5,5,1
23737,1,"40,72951","-73,99388",2023,9,4,10,1
23738,1,"40,72951","-73,99388",2023,9,4,10,1
23739,1,"40,72951","-73,99388",2023,9,4,10,1
23754,1,"40,72951","-73,99388",2023,11,6,11,1
23755,1,"40,72951","-73,99388",2023,11,2,17,1
23756,1,"40,72951","-73,99388",2023,11,2,17,1
23757,1,"40,72951","-73,99388",2023,11,2,17,1
23851,1,"40,72951","-73,99388",2023,7,3,22,1
23867,1,"40,72951","-73,99388",2023,13,5,12,1
23868,1,"40,72951","-73,99388",2023,13,5,12,1
23882,1,"40,72951","-73,99388",2023,12,3,6,1
23906,1,"40,72951","-73,99388",2023,11,3,7,1
23907,1,"40,72951","-73,99388",2023,11,3,7,1
23940,1,"40,72951","-73,99388",2023,9,4,16,1
23974,1,"40,72951","-73,99388",2023,14,0,18,1
23975,1,"40,72951","-73,99388",2023,14,0,18,1
23976,1,"40,72951","-73,99388",2023,14,0,18,1
23986,1,"40,72951","-73,99388",2023,13,5,8,1
24006,1,"40,72951","-73,99388",2023,15,3,9,1
24124,1,"40,72951","-73,99388",2023,14,1,8,1
24209,1,"40,72951","-73,99388",2023,13,5,6,1
24210,1,"40,72951","-73,99388",2023,13,5,6,1
24226,1,"40,72951","-73,99388",2023,10,4,23,1
24227,1,"40,72951","-73,99388",2023,10,4,23,1
24228,1,"40,72951","-73,99388",2023,10,4,23,1
24417,1,"40,73033","-73,9956",2024,50,0,15,1
24429,1,"40,73033","-73,9956",2024,51,3,8,1
24447,1,"40,73033","-73,9956",2024,51,2,15,1
24512,1,"40,73033","-73,9956",2024,21,3,6,1
24513,1,"40,73033","-73,9956",2024,21,3,6,1
24514,1,"40,73033","-73,9956",2024,21,3,6,1
24602,1,"40,73033","-73,9956",2024,52,2,1,1
24603,1,"40,73033","-73,9956",2024,52,2,1,1
24604,1,"40,73033","-73,9956",2024,52,2,1,1
24605,1,"40,73033","-73,9956",2024,49,6,15,1
24606,1,"40,73033","-73,9956",2024,49,6,15,1
24617,1,"40,73033","-73,9956",2024,51,4,9,1
24620,1,"40,73033","-73,9956",2024,52,2,0,1
24732,1,"40,73033","-73,9956",2024,49,6,15,1
24923,1,"40,73033","-73,9956",2024,51,3,11,1
24924,1,"40,73033","-73,9956",2024,51,3,11,1
24926,1,"40,73033","-73,9956",2024,50,1,11,1
24938,1,"40,73033","-73,9956",2024,50,4,6,1
24984,1,"40,73033","-73,9956",2024,52,5,16,1
25142,1,"40,73033","-73,9956",2024,48,4,11,1
25143,1,"40,73033","-73,9956",2024,48,4,11,1
25214,1,"40,73033","-73,9956",2024,48,0,15,1
25215,1,"40,73033","-73,9956",2024,48,0,15,1
25216,1,"40,73033","-73,9956",2024,48,0,15,1
25256,1,"40,73033","-73,9956",2024,50,5,10,1
25257,1,"40,73033","-73,9956",2024,50,5,10,1
25258,1,"40,73033","-73,9956",2024,50,5,10,1
25291,1,"40,73033","-73,9956",2024,49,0,11,1
25322,1,"40,73033","-73,9956",2024,51,2,10,1
25323,1,"40,73033","-73,9956",2024,51,2,10,1
25373,1,"40,73033","-73,9956",2024,52,5,13,1
25416,1,"40,73033","-73,9956",2024,52,1,16,1
25440,1,"40,73033","-73,9956",2024,52,3,16,1
25463,1,"40,73033","-73,9956",2024,48,6,0,1
25464,1,"40,73033","-73,9956",2024,48,6,0,1
25465,1,"40,73033","-73,9956",2024,48,6,0,1
25572,1,"40,73033","-73,9956",2024,51,2,16,1
25589,1,"40,73033","-73,9956",2024,49,0,14,1
25616,1,"40,73033","-73,9956",2024,49,1,9,1
25617,1,"40,73033","-73,9956",2024,49,1,9,1
25618,1,"40,73033","-73,9956",2024,49,1,9,1
25690,1,"40,73033","-73,9956",2024,21,2,7,1
25799,1,"40,73033","-73,9956",2024,51,2,13,1
25819,1,"40,73033","-73,9956",2024,49,4,20,1
25834,1,"40,73033","-73,9956",2024,49,2,9,1
25988,1,"40,73033","-73,9956",2024,51,6,21,1
26022,1,"40,73033","-73,9956",2024,21,1,16,1
26023,1,"40,73033","-73,9956",2024,21,1,16,1
26056,1,"40,73033","-73,9956",2024,46,5,9,1
26125,1,"40,73033","-73,9956",2024,51,4,9,1
26171,1,"40,73033","-73,9956",2024,52,4,23,1
26172,1,"40,73033","-73,9956",2024,52,4,23,1
26173,1,"40,73033","-73,9956",2024,52,4,23,1
26184,1,"40,73033","-73,9956",2024,21,0,8,1
26185,1,"40,73033","-73,9956",2024,21,0,8,1
26207,1,"40,73033","-73,9956",2024,46,1,23,1
26219,1,"40,73033","-73,9956",2024,47,6,15,1
26536,1,"40,73033","-73,9956",2024,51,2,9,1
26582,1,"40,73033","-73,9956",2024,52,0,17,1
26584,1,"40,73033","-73,9956",2024,52,0,17,1
26594,1,"40,73033","-73,9956",2024,46,5,15,1
26596,1,"40,73033","-73,9956",2024,46,5,15,1
26627,1,"40,73033","-73,9956",2023,1,2,7,1
26703,1,"40,73033","-73,9956",2023,3,4,7,1
26747,1,"40,73033","-73,9956",2023,7,4,13,1
26748,1,"40,73033","-73,9956",2023,7,4,13,1
26749,1,"40,73033","-73,9956",2023,7,4,13,1
26765,1,"40,73033","-73,9956",2023,3,1,0,1
26766,1,"40,73033","-73,9956",2023,3,1,0,1
26767,1,"40,73033","-73,9956",2023,3,1,0,1
26788,1,"40,73033","-73,9956",2023,7,2,13,1
26795,1,"40,73033","-73,9956",2023,8,1,7,1
26796,1,"40,73033","-73,9956",2023,8,1,7,1
26814,1,"40,73033","-73,9956",2023,1,6,18,1
26820,1,"40,73033","-73,9956",2023,3,1,14,1
26821,1,"40,73033","-73,9956",2023,3,1,14,1
26838,1,"40,73033","-73,9956",2023,5,3,18,1
26879,1,"40,73033","-73,9956",2023,6,2,9,1
26880,1,"40,73033","-73,9956",2023,6,2,9,1
26881,1,"40,73033","-73,9956",2023,6,2,9,1
26902,1,"40,73033","-73,9956",2023,2,4,15,1
27036,1,"40,73033","-73,9956",2023,7,1,9,1
27037,1,"40,73033","-73,9956",2023,7,1,9,1
27040,1,"40,73033","-73,9956",2023,5,1,13,1
27054,1,"40,73033","-73,9956",2023,2,1,10,1
27090,1,"40,73033","-73,9956",2023,2,0,10,1
27119,1,"40,73033","-73,9956",2024,49,4,21,1
27120,1,"40,73033","-73,9956",2024,49,4,21,1
27121,1,"40,73033","-73,9956",2024,49,4,21,1
27171,1,"40,73033","-73,9956",2023,4,6,9,1
27188,1,"40,73033","-73,9956",2024,47,5,17,1
27189,1,"40,73033","-73,9956",2024,47,5,17,1
27190,1,"40,73033","-73,9956",2024,47,5,17,1
27205,1,"40,73033","-73,9956",2024,46,5,10,1
27249,1,"40,73033","-73,9956",2023,6,5,3,1
27251,1,"40,73033","-73,9956",2023,6,3,11,1
27267,1,"40,73033","-73,9956",2024,46,0,13,1
27331,1,"40,73033","-73,9956",2024,49,3,14,1
27377,1,"40,73033","-73,9956",2024,52,2,23,1
27378,1,"40,73033","-73,9956",2024,52,2,23,1
27379,1,"40,73033","-73,9956",2024,52,2,23,1
27427,1,"40,73033","-73,9956",2023,6,1,17,1
27465,1,"40,73033","-73,9956",2023,7,4,8,1
27503,1,"40,73033","-73,9956",2023,2,2,11,1
27520,1,"40,73033","-73,9956",2023,7,3,11,1
27569,1,"40,73033","-73,9956",2023,6,0,9,1
27570,1,"40,73033","-73,9956",2023,6,0,9,1
27571,1,"40,73033","-73,9956",2023,6,0,9,1
27698,1,"40,73033","-73,9956",2023,4,4,22,1
27699,1,"40,73033","-73,9956",2023,4,4,22,1
27700,1,"40,73033","-73,9956",2023,4,4,22,1
27729,1,"40,73033","-73,9956",2023,7,4,20,1
27749,1,"40,73033","-73,9956",2023,5,1,10,1
27751,1,"40,73033","-73,9956",2023,5,1,10,1
27876,1,"40,73033","-73,9956",2024,52,1,17,1
27877,1,"40,73033","-73,9956",2024,52,1,17,1
29108,1,"40,73108","-73,99556",2023,13,2,7,1
29109,1,"40,73108","-73,99556",2023,13,2,7,1
29160,1,"40,73108","-73,99556",2023,13,5,11,1
29161,1,"40,73108","-73,99556",2023,13,5,11,1
29174,1,"40,73108","-73,99556",2023,11,4,3,1
29175,1,"40,73108","-73,99556",2023,11,4,3,1
29195,1,"40,73108","-73,99556",2023,12,6,11,1
29284,1,"40,73108","-73,99556",2023,5,6,17,1
29307,1,"40,73108","-73,99556",2023,1,3,7,1
29360,1,"40,73108","-73,99556",2023,4,4,17,1
29361,1,"40,73108","-73,99556",2023,4,4,17,1
29362,1,"40,73108","-73,99556",2023,4,4,17,1
29438,1,"40,73108","-73,99556",2023,3,3,14,1
29439,1,"40,73108","-73,99556",2023,3,3,14,1
29440,1,"40,73108","-73,99556",2023,3,3,14,1
29612,1,"40,73108","-73,99556",2023,3,5,21,1
29762,1,"40,73108","-73,99556",2023,7,0,12,1
29764,1,"40,73108","-73,99556",2023,7,0,12,1
29808,1,"40,73108","-73,99556",2023,13,3,10,1
30308,1,"40,75522","-73,98013",2023,4,1,2,1
30309,1,"40,75522","-73,98013",2023,4,1,2,1
30310,1,"40,75522","-73,98013",2023,4,1,2,1
30339,1,"40,75522","-73,98013",2023,6,2,14,1
30340,1,"40,75522","-73,98013",2023,6,2,14,1
30341,1,"40,75522","-73,98013",2023,6,2,14,1
30420,1,"40,75522","-73,98013",2023,5,5,4,1
31167,1,"40,72978","-73,99791",2024,50,5,1,1
31430,1,"40,72978","-73,99791",2023,8,5,16,1
31434,1,"40,72978","-73,99791",2023,8,5,16,1
31436,1,"40,72978","-73,99791",2023,8,5,16,1
31444,1,"40,72978","-73,99791",2023,4,3,12,1
31446,1,"40,72978","-73,99791",2023,4,3,12,1
31485,1,"40,72978","-73,99791",2023,11,3,9,1
31486,1,"40,72978","-73,99791",2023,11,3,9,1
31487,1,"40,72978","-73,99791",2023,11,3,9,1
31501,1,"40,72978","-73,99791",2023,4,2,9,1
31529,1,"40,72978","-73,99791",2023,5,3,6,1
31530,1,"40,72978","-73,99791",2023,5,3,6,1
31578,1,"40,72978","-73,99791",2023,9,5,12,1
31617,1,"40,72978","-73,99791",2023,10,4,23,1
31636,1,"40,72978","-73,99791",2023,11,2,15,1
31639,1,"40,72978","-73,99791",2023,6,2,15,1
31640,1,"40,72978","-73,99791",2023,6,2,15,1
31706,1,"40,72978","-73,99791",2023,1,3,5,1
31707,1,"40,72978","-73,99791",2023,1,3,5,1
31738,1,"40,72978","-73,99791",2023,2,3,14,1
31740,1,"40,72978","-73,99791",2023,2,3,14,1
31757,1,"40,72978","-73,99791",2023,5,0,6,1
31913,1,"40,72978","-73,99791",2023,4,5,20,1
31934,1,"40,72978","-73,99791",2023,8,2,10,1
31935,1,"40,72978","-73,99791",2023,8,2,10,1
31975,1,"40,72978","-73,99791",2023,6,1,6,1
31976,1,"40,72978","-73,99791",2023,6,1,6,1
31977,1,"40,72978","-73,99791",2023,6,1,6,1
32023,1,"40,72978","-73,99791",2023,12,3,8,1
32031,1,"40,72978","-73,99791",2023,6,5,15,1
32056,1,"40,72978","-73,99791",2023,7,5,16,1
32057,1,"40,72978","-73,99791",2023,7,5,16,1
32058,1,"40,72978","-73,99791",2023,7,5,16,1
32347,1,"40,72978","-73,99791",2023,2,2,10,1
32348,1,"40,72978","-73,99791",2023,2,2,10,1
32449,1,"40,73055","-73,99949000000001",2024,51,4,0,1
32899,1,"40,73055","-73,99949000000001",2024,51,2,4,1
33415,1,"40,73055","-73,99949000000001",2023,4,5,4,1
33490,1,"40,73055","-73,99949000000001",2023,2,6,18,1
33499,1,"40,73055","-73,99949000000001",2023,4,3,19,1
33555,1,"40,73055","-73,99949000000001",2023,10,2,19,1
33607,1,"40,73055","-73,99949000000001",2023,4,6,12,1
33608,1,"40,73055","-73,99949000000001",2023,4,6,12,1
33615,1,"40,73055","-73,99949000000001",2023,8,5,2,1
33777,1,"40,73055","-73,99949000000001",2023,11,1,13,1
33778,1,"40,73055","-73,99949000000001",2023,11,1,13,1
33779,1,"40,73055","-73,99949000000001",2023,11,1,13,1
33795,1,"40,73055","-73,99949000000001",2023,13,0,3,1
33797,1,"40,73055","-73,99949000000001",2023,13,0,3,1
33807,1,"40,73055","-73,99949000000001",2023,14,5,4,1
33808,1,"40,73055","-73,99949000000001",2023,14,5,4,1
33809,1,"40,73055","-73,99949000000001",2023,14,5,4,1
33822,1,"40,73055","-73,99949000000001",2023,8,0,10,1
33823,1,"40,73055","-73,99949000000001",2023,8,0,10,1
33832,1,"40,73055","-73,99949000000001",2023,14,3,15,1
33834,1,"40,73055","-73,99949000000001",2023,15,1,14,1
33835,1,"40,73055","-73,99949000000001",2023,15,1,14,1
34030,1,"40,73055","-73,99949000000001",2023,6,0,22,1
34031,1,"40,73055","-73,99949000000001",2023,6,0,22,1
34479,1,"40,77991","-73,96006",2023,2,3,7,1
34480,1,"40,77991","-73,96006",2023,2,3,7,1
34481,1,"40,77991","-73,96006",2023,2,3,7,1
34564,1,"40,77991","-73,96006",2023,3,6,11,1
34575,1,"40,77991","-73,96006",2023,4,0,11,1
34576,1,"40,77991","-73,96006",2023,4,0,11,1
34586,1,"40,77991","-73,96006",2023,2,5,11,1
34702,1,"40,77991","-73,96006",2023,5,1,8,1
34800,1,"40,77991","-73,96006",2023,2,5,20,1
34957,1,"40,727920000000005","-73,99176",2024,45,6,19,1
34971,1,"40,727920000000005","-73,99176",2024,46,1,8,1
34973,1,"40,727920000000005","-73,99176",2024,46,1,8,1
35046,1,"40,727920000000005","-73,99176",2024,50,1,19,1
35047,1,"40,727920000000005","-73,99176",2024,50,1,19,1
35154,1,"40,727920000000005","-73,99176",2024,49,1,6,1
35155,1,"40,727920000000005","-73,99176",2024,49,1,6,1
35156,1,"40,727920000000005","-73,99176",2024,49,1,6,1
35190,1,"40,727920000000005","-73,99176",2024,52,3,9,1
35191,1,"40,727920000000005","-73,99176",2024,52,3,9,1
35219,1,"40,727920000000005","-73,99176",2024,49,3,14,1
35236,1,"40,727920000000005","-73,99176",2024,46,3,19,1
35272,1,"40,727920000000005","-73,99176",2024,49,4,13,1
35273,1,"40,727920000000005","-73,99176",2024,49,4,13,1
35285,1,"40,727920000000005","-73,99176",2024,46,5,21,1
35445,1,"40,727920000000005","-73,99176",2024,52,2,19,1
35446,1,"40,727920000000005","-73,99176",2024,52,2,19,1
35451,1,"40,727920000000005","-73,99176",2024,52,0,8,1
35452,1,"40,727920000000005","-73,99176",2024,52,0,8,1
35453,1,"40,727920000000005","-73,99176",2024,52,0,8,1
35463,1,"40,727920000000005","-73,99176",2024,46,5,19,1
35465,1,"40,727920000000005","-73,99176",2024,46,5,19,1
35638,1,"40,727920000000005","-73,99176",2023,3,0,13,1
35639,1,"40,727920000000005","-73,99176",2023,3,0,13,1
35641,1,"40,727920000000005","-73,99176",2023,3,0,13,1
35643,1,"40,727920000000005","-73,99176",2023,3,0,13,1
35644,1,"40,727920000000005","-73,99176",2023,3,0,13,1
35655,1,"40,727920000000005","-73,99176",2023,2,4,14,1
35656,1,"40,727920000000005","-73,99176",2023,2,4,14,1
35658,1,"40,727920000000005","-73,99176",2023,2,4,14,1
35659,1,"40,727920000000005","-73,99176",2023,2,4,14,1
35660,1,"40,727920000000005","-73,99176",2023,2,4,14,1
35661,1,"40,727920000000005","-73,99176",2023,2,4,14,1
35778,1,"40,727920000000005","-73,99176",2023,3,4,16,1
35784,1,"40,727920000000005","-73,99176",2023,10,0,1,1
35785,1,"40,727920000000005","-73,99176",2023,10,0,1,1
35797,1,"40,727920000000005","-73,99176",2023,4,4,17,1
35798,1,"40,727920000000005","-73,99176",2023,8,5,18,1
35799,1,"40,727920000000005","-73,99176",2023,8,5,18,1
35800,1,"40,727920000000005","-73,99176",2023,8,5,18,1
35843,1,"40,727920000000005","-73,99176",2023,2,3,11,1
35844,1,"40,727920000000005","-73,99176",2023,2,3,11,1
35845,1,"40,727920000000005","-73,99176",2023,2,3,11,1
35862,1,"40,727920000000005","-73,99176",2023,5,3,18,1
35863,1,"40,727920000000005","-73,99176",2023,5,3,18,1
35915,1,"40,727920000000005","-73,99176",2023,5,5,4,1
35916,1,"40,727920000000005","-73,99176",2023,5,5,4,1
35933,1,"40,727920000000005","-73,99176",2023,7,3,16,1
35934,1,"40,727920000000005","-73,99176",2023,7,3,16,1
35940,1,"40,727920000000005","-73,99176",2023,10,2,11,1
35941,1,"40,727920000000005","-73,99176",2023,10,2,11,1
35946,1,"40,727920000000005","-73,99176",2023,2,0,16,1
35948,1,"40,727920000000005","-73,99176",2023,8,3,2,1
35952,1,"40,727920000000005","-73,99176",2023,2,1,4,1
35982,1,"40,727920000000005","-73,99176",2023,9,4,0,1
35984,1,"40,727920000000005","-73,99176",2023,13,4,7,1
35985,1,"40,727920000000005","-73,99176",2023,13,4,7,1
35986,1,"40,727920000000005","-73,99176",2023,13,4,7,1
35991,1,"40,727920000000005","-73,99176",2023,10,3,16,1
35992,1,"40,727920000000005","-73,99176",2023,10,3,16,1
36005,1,"40,727920000000005","-73,99176",2023,2,3,5,1
36006,1,"40,727920000000005","-73,99176",2023,2,3,5,1
36081,1,"40,727920000000005","-73,99176",2023,2,1,2,1
36119,1,"40,727920000000005","-73,99176",2024,46,4,13,1
36120,1,"40,727920000000005","-73,99176",2024,46,4,13,1
36121,1,"40,727920000000005","-73,99176",2024,46,4,13,1
36156,1,"40,727920000000005","-73,99176",2023,2,0,19,1
36173,1,"40,727920000000005","-73,99176",2023,14,4,10,1
36194,1,"40,727920000000005","-73,99176",2023,14,6,23,1
36195,1,"40,727920000000005","-73,99176",2023,14,6,23,1
36200,1,"40,727920000000005","-73,99176",2023,14,5,6,1
36204,1,"40,727920000000005","-73,99176",2023,4,5,8,1
36263,1,"40,727920000000005","-73,99176",2023,14,4,11,1
36266,1,"40,727920000000005","-73,99176",2024,50,0,20,1
36268,1,"40,727920000000005","-73,99176",2024,50,0,20,1
36269,1,"40,727920000000005","-73,99176",2023,14,3,12,1
36278,1,"40,727920000000005","-73,99176",2023,15,0,9,1
36279,1,"40,727920000000005","-73,99176",2023,15,0,9,1
36280,1,"40,727920000000005","-73,99176",2023,15,0,9,1
36314,1,"40,727920000000005","-73,99176",2024,46,3,20,1
36392,1,"40,727920000000005","-73,99176",2023,8,4,10,1
36404,1,"40,727920000000005","-73,99176",2024,51,2,10,1
36406,1,"40,727920000000005","-73,99176",2024,51,2,10,1
36411,1,"40,727920000000005","-73,99176",2023,13,5,14,1
36412,1,"40,727920000000005","-73,99176",2023,13,5,14,1
36440,1,"40,727920000000005","-73,99176",2024,49,3,5,1
36441,1,"40,727920000000005","-73,99176",2024,49,3,5,1
36442,1,"40,727920000000005","-73,99176",2024,49,3,5,1
36473,1,"40,727920000000005","-73,99176",2023,6,4,2,1
36494,1,"40,727920000000005","-73,99176",2023,8,6,20,1
36495,1,"40,727920000000005","-73,99176",2023,8,6,20,1
